COG_ID	category	name	truth	fn04_input	fn04_post	fn04_present	fn04_state	fn06_input	fn06_post	fn06_present	fn06_state	fn08_input	fn08_post	fn08_present	fn08_state
COG2345	K	Predicted transcriptional regulator, ArsR family	0	0	0.7927	1	FP	0	0.5162	1	FP	0	0.4916	0	absent
COG2346	P	Truncated hemoglobin YjbI	0	0	0.9675	1	FP	0	0.8534	1	FP	0	0.8820	1	FP
COG2348	M	Lipid II:glycine glycyltransferase (Peptidoglycan interpeptide bridge formation enzyme)	0	0	0.0226	0	absent	0	0.4350	0	absent	0	0.5704	1	FP
COG2350	QR	YciI superfamily enzyme, includes 5-CHQ dehydrochlorinase, contains active-site pHis	1	0	0.9640	1	recovered	0	0.6094	1	recovered	0	0.6789	1	recovered
COG2351	F	5-hydroxyisourate hydrolase (purine catabolism), transthyretin-related family	1	1	0.9831	1	kept	0	0.5312	1	recovered	0	0.1673	0	gap
COG2352	C	Phosphoenolpyruvate carboxylase	1	1	0.9977	1	kept	1	0.9940	1	kept	0	0.5057	1	recovered
COG2353	R	Polyisoprenoid-binding periplasmic protein YceI	1	0	0.9981	1	recovered	0	0.9773	1	recovered	0	0.9622	1	recovered
COG2354	L	Membrane protein MutK/YedI, may be involved in DNA repair	1	0	0.1209	0	gap	0	0.3073	0	gap	0	0.4878	0	gap
COG2355	OE	Zn-dependent dipeptidase, microsomal dipeptidase homolog	0	0	0.6951	1	FP	0	0.3360	0	absent	0	0.0868	0	absent
COG2356	L	Endonuclease I	1	0	0.3240	0	gap	1	0.9695	1	kept	0	0.3545	0	gap
COG2357	FT	ppGpp synthetase catalytic domain (RelA/SpoT-type nucleotidyltranferase)	0	0	0.2079	0	absent	0	0.3483	0	absent	0	0.0477	0	absent
COG2358	R	TRAP-type uncharacterized transport system, periplasmic component	0	0	0.8809	1	FP	0	0.9401	1	FP	0	0.7597	1	FP
COG2359	S	Stage V sporulation protein SpoVS, predicted DNA-binding, AlbA superfamily	0	0	0.0001	0	absent	0	0.0001	0	absent	0	0.0001	0	absent
COG2360	O	Leu/Phe-tRNA-protein transferase	1	1	0.9983	1	kept	0	0.9900	1	recovered	0	0.7965	1	recovered
COG2361	V	HEPN domain protein, predicted toxin of MNT-HEPN system	0	0	0.0140	0	absent	1	0.5163	1	FP	1	0.3226	0	absent
COG2362	E	D-aminopeptidase	0	0	0.1211	0	absent	0	0.0372	0	absent	0	0.0244	0	absent
COG2363	S	Uncharacterized membrane protein YgdD, TMEM256/DUF423 family	1	1	0.9983	1	kept	0	0.8784	1	recovered	1	0.8670	1	kept
COG2364	S	Uncharacterized membrane protein YczE	0	0	0.0760	0	absent	0	0.0509	0	absent	0	0.0516	0	absent
COG2365	T	Protein tyrosine/serine phosphatase Oca4	0	0	0.5701	1	FP	0	0.2606	0	absent	0	0.0835	0	absent
COG2366	Q	Acyl-homoserine lactone (AHL) acylase PvdQ	0	0	0.1011	0	absent	0	0.1184	0	absent	0	0.0310	0	absent
COG2367	V	Beta-lactamase class A	0	0	0.5678	1	FP	0	0.3032	0	absent	0	0.1567	0	absent
COG2368	Q	Aromatic ring hydroxylase	0	0	0.0244	0	absent	0	0.0142	0	absent	0	0.0401	0	absent
COG2369	X	Uncharacterized protein, contains phage Mu head morphogenesis gpF-like domain	0	0	0.7216	1	FP	0	0.1366	0	absent	0	0.1116	0	absent
COG2370	O	Hydrogenase/urease accessory protein HupE	0	0	0.1776	0	absent	0	0.3109	0	absent	0	0.0088	0	absent
COG2371	O	Urease accessory protein UreE	0	0	0.0386	0	absent	0	0.0255	0	absent	0	0.0756	0	absent
COG2372	P	Copper-binding protein CopC (methionine-rich)	1	1	0.6920	1	kept	1	0.3747	0	gap	0	0.0143	0	gap
COG2373	R	Uncharacterized conserved protein YfaS, alpha-2-macroglobulin family	1	1	0.9995	1	kept	1	0.9962	1	kept	0	0.8643	1	recovered
COG2374	R	Predicted extracellular nuclease	0	0	0.9180	1	FP	0	0.8658	1	FP	0	0.4984	0	absent
COG2375	P	NADPH-dependent ferric siderophore reductase, contains FAD-binding and SIP domains	1	1	0.9654	1	kept	1	0.8489	1	kept	1	0.8063	1	kept
COG2376	G	Dihydroxyacetone kinase	1	0	0.9069	1	recovered	0	0.7546	1	recovered	1	0.9436	1	kept
COG2377	M	1,6-Anhydro-N-acetylmuramate kinase	1	1	0.7173	1	kept	0	0.0578	0	gap	0	0.0171	0	gap
COG2378	K	Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains	1	0	0.9927	1	recovered	0	0.9730	1	recovered	0	0.8392	1	recovered
COG2379	G	Glycerate-2-kinase	0	0	0.3438	0	absent	0	0.4946	0	absent	0	0.0516	0	absent
COG2380	R	NurA-like predicted nuclease, RNAse H fold	0	0	0.0006	0	absent	0	0.0005	0	absent	0	0.0003	0	absent
COG2382	P	Enterochelin esterase or related enzyme	1	1	0.8261	1	kept	0	0.0109	0	gap	1	0.5710	1	kept
COG2383	S	Uncharacterized membrane protein, Fun14 family	0	0	0.0004	0	absent	0	0.0005	0	absent	0	0.0010	0	absent
COG2384	J	tRNA A22 N1-methylase	0	0	0.0012	0	absent	0	0.0018	0	absent	0	0.0024	0	absent
COG2385	M	Peptidoglycan hydrolase (amidase) enhancer domain SpoIID	0	1	0.9865	1	FP	0	0.1156	0	absent	0	0.3964	0	absent
COG2386	O	ABC-type transport system involved in cytochrome c biogenesis, permease component	1	1	0.9894	1	kept	1	0.9886	1	kept	0	0.0306	0	gap
COG2388	R	Predicted acetyltransferase, GNAT superfamily	1	0	0.8475	1	recovered	0	0.2418	0	gap	0	0.5990	1	recovered
COG2389	S	Uncharacterized metal-binding protein, DUF2227 family	0	0	0.0008	0	absent	0	0.0008	0	absent	0	0.0038	0	absent
COG2390	K	DNA-binding transcriptional regulator LsrR, DeoR family	1	0	0.9428	1	recovered	1	0.9733	1	kept	0	0.3470	0	gap
COG2391	R	Uncharacterized membrane protein YedE/YeeE, contains two sulfur transport domains	1	1	0.9977	1	kept	1	0.9972	1	kept	1	0.9850	1	kept
COG2401	R	ABC-type ATPase fused to a predicted acetyltransferase domain	0	0	0.0027	0	absent	0	0.0021	0	absent	0	0.0006	0	absent
COG2402	R	Predicted nucleic acid-binding protein, contains PIN domain	0	0	0.0013	0	absent	0	0.0207	0	absent	0	0.0027	0	absent
COG2403	P	Zn/Ni/Co-binding GTPase YjiA, predicted metallochaperone, CobW/Nha3/YciC family	0	0	0.0024	0	absent	0	0.0300	0	absent	0	0.0330	0	absent
COG2404	JT	Oligoribonuclease NrnA/c-di-AMP phosphodiesterase DhhP, DHH superfamily	0	0	0.0497	0	absent	0	0.0847	0	absent	0	0.0433	0	absent
COG2405	R	Predicted nucleic acid-binding protein, contains PIN domain	0	0	0.0052	0	absent	0	0.0092	0	absent	0	0.0123	0	absent
COG2406	L	Ferritin-like DNA-binding protein, DPS (DNA Protection under Starvation) family	0	0	0.0044	0	absent	0	0.0069	0	absent	0	0.0111	0	absent
COG2407	G	L-fucose isomerase or related protein	1	0	0.1950	0	gap	1	0.6570	1	kept	0	0.0537	0	gap
COG2409	R	Predicted lipid transporter YdfJ, MMPL/SSD domain, RND superfamily	0	0	0.0200	0	absent	0	0.0017	0	absent	0	0.0266	0	absent
COG2410	R	Predicted nuclease (RNAse H fold)	0	0	0.0013	0	absent	0	0.0036	0	absent	0	0.0022	0	absent
COG2411	R	Predicted RNA-binding protein, contains PUA-like ASCH domain	0	0	0.0163	0	absent	0	0.0352	0	absent	0	0.0133	0	absent
COG2412	S	Uncharacterized conserved protein, DUF424 domain	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2413	R	Predicted nucleotidyltransferase	0	0	0.0008	0	absent	0	0.0006	0	absent	0	0.0002	0	absent
COG2414	C	Aldehyde:ferredoxin oxidoreductase	1	1	0.3798	0	gap	0	0.7310	1	recovered	0	0.0623	0	gap
COG2419	J	tRNA (A,G)9-N-methylase TRM10	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2421	C	Acetamidase/formamidase	0	0	0.0248	0	absent	0	0.0941	0	absent	0	0.0253	0	absent
COG2423	E	Ornithine cyclodeaminase/archaeal alanine dehydrogenase, mu-crystallin family	0	1	0.9656	1	FP	0	0.4303	0	absent	0	0.2174	0	absent
COG2425	S	Uncharacterized conserved protein, contains a von Willebrand factor type A (vWA) domain	1	1	0.9400	1	kept	0	0.0452	0	gap	0	0.1311	0	gap
COG2426	S	Uncharacterized membrane protein	0	0	0.0002	0	absent	0	0.0056	0	absent	0	0.0044	0	absent
COG2427	S	Uncharacterized conserved protein YjgD, DUF1641 family	0	0	0.2886	0	absent	0	0.0867	0	absent	0	0.0318	0	absent
COG2428	J	Rps3 or RNA methylase involved in ribosome biogenesis, SPOUT family	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2429	F	Archaeal GTP cyclohydrolase III	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2430	S	Uncharacterized conserved protein, DUF432 domain	0	0	0.0068	0	absent	0	0.1127	0	absent	0	0.0212	0	absent
COG2431	E	Lysine export protein LysO/YbjE, DUF340 family	1	0	0.0103	0	gap	0	0.0415	0	gap	0	0.3014	0	gap
COG2433	R	Possible nuclease of RNase H fold, RuvC/YqgF family	0	0	0.1784	0	absent	0	0.2855	0	absent	0	0.0804	0	absent
COG2440	C	Ferredoxin-like protein FixX	1	0	0.0035	0	gap	1	0.0919	0	gap	0	0.0060	0	gap
COG2441	R	Predicted butyrate kinase, DUF1464 family	0	0	0.0002	0	absent	0	0.0001	0	absent	0	0.0001	0	absent
COG2442	V	Predicted antitoxin component of a toxin-antitoxin system, DUF433 family	0	0	0.0041	0	absent	0	0.0074	0	absent	0	0.0027	0	absent
COG2443	U	Preprotein translocase subunit Sss1	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2445	R	Uncharacterized HEPN domain protein YutE, UPF0331/DUF86 family	0	0	0.0044	0	absent	0	0.0335	0	absent	0	0.0286	0	absent
COG2450	D	Predicted archaeal cell division protein, SepF family	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2451	J	Ribosomal protein L35AE/L33A	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2452	X	Predicted site-specific integrase-resolvase	0	0	0.0730	0	absent	0	0.0189	0	absent	0	0.0184	0	absent
COG2453	T	Protein-tyrosine phosphatase	0	0	0.4249	0	absent	0	0.2996	0	absent	0	0.3132	0	absent
COG2454	R	Predicted nuclease, contains PIN domain	0	0	0.0039	0	absent	0	0.0008	0	absent	0	0.0004	0	absent
COG2456	S	Uncharacterized conserved protein, DUF2304 domain	0	0	0.0133	0	absent	0	0.0296	0	absent	0	0.0298	0	absent
COG2457	S	Uncharacterized conserved protein, DUF447 domain	0	0	0.0003	0	absent	0	0.0010	0	absent	0	0.0002	0	absent
COG2461	R	Uncharacterized conserved protein AF0170, contains SAB, hemerythrin HHE, and PAS domains	0	0	0.2377	0	absent	0	0.2861	0	absent	0	0.4514	0	absent
COG2469	T	Archaeal chemotaxis protein CheF	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2501	J	Ribosome-associated protein YbcJ, S4-like RNA-binding protein	1	0	0.5010	1	recovered	1	0.9939	1	kept	0	0.8299	1	recovered
COG2502	E	Asparagine synthetase A	1	0	0.0013	0	gap	1	0.1348	0	gap	1	0.8041	1	kept
COG2503	R	Predicted secreted acid phosphatase	0	0	0.9001	1	FP	0	0.6669	1	FP	0	0.3707	0	absent
COG2508	K	DNA-binding transcriptional regulator, PucR/PutR family	0	0	0.0201	0	absent	0	0.0017	0	absent	0	0.0045	0	absent
COG2509	R	FAD-dependent dehydrogenase	0	0	0.7857	1	FP	0	0.9816	1	FP	0	0.1826	0	absent
COG2510	H	Riboflavin transporter RibN, EamA domain	0	0	0.1028	0	absent	0	0.0290	0	absent	0	0.1192	0	absent
COG2511	J	Archaeal Glu-tRNAGln amidotransferase subunit E, contains GAD domain	0	0	0.0003	0	absent	0	0.0007	0	absent	0	0.0003	0	absent
COG2512	R	Predicted transcriptional regulator, contains CW (cell wall-binding) repeats and an HTH domain	0	0	0.0183	0	absent	0	0.0789	0	absent	0	0.0282	0	absent
COG2513	G	2-Methylisocitrate lyase and related enzymes, PEP mutase family	1	0	0.8976	1	recovered	0	0.3633	0	gap	0	0.3712	0	gap
COG2514	Q	Catechol-2,3-dioxygenase	0	0	0.0590	0	absent	0	0.0442	0	absent	0	0.0418	0	absent
COG2515	E	1-aminocyclopropane-1-carboxylate deaminase/D-cysteine desulfhydrase, PLP-dependent ACC family	1	1	0.9583	1	kept	0	0.7352	1	recovered	0	0.3690	0	gap
COG2516	R	Biotin synthase-related protein, radical SAM superfamily	0	0	0.0060	0	absent	0	0.0075	0	absent	0	0.0004	0	absent
COG2517	R	Predicted RNA-binding protein, contains C-terminal EMAP domain	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2518	O	Protein-L-isoaspartate O-methyltransferase	1	1	0.9973	1	kept	0	0.9638	1	recovered	0	0.9416	1	recovered
COG2519	J	tRNA A58 N-methylase Trm61	1	1	0.9853	1	kept	0	0.4258	0	gap	0	0.6512	1	recovered
COG2520	J	tRNA G37 N-methylase Trm5	0	0	0.1485	0	absent	0	0.0256	0	absent	0	0.0715	0	absent
COG2521	R	Predicted archaeal methyltransferase	0	0	0.0104	0	absent	0	0.0622	0	absent	0	0.0587	0	absent
COG2522	K	Predicted transcriptional regulator, contains XRE-type HTH domain	0	0	0.0087	0	absent	0	0.0013	0	absent	0	0.0173	0	absent
COG2524	K	Predicted transcriptional regulator, contains C-terminal CBS domains	0	0	0.0007	0	absent	0	0.0022	0	absent	0	0.0006	0	absent
COG2602	V	Beta-lactamase class D	0	0	0.7724	1	FP	0	0.5921	1	FP	0	0.1976	0	absent
COG2603	J	tRNA 2-selenouridine synthase SelU, contains rhodanese domain	1	0	0.1634	0	gap	0	0.3171	0	gap	0	0.4697	0	gap
COG2604	S	Uncharacterized conserved protein	0	0	0.2090	0	absent	0	0.1040	0	absent	0	0.0863	0	absent
COG2605	R	Predicted kinase related to galactokinase and mevalonate kinase	0	0	0.1538	0	absent	0	0.3093	0	absent	0	0.1714	0	absent
COG2606	J	Cys-tRNA(Pro) deacylase, prolyl-tRNA editing enzyme YbaK/EbsC	1	1	1.0000	1	kept	0	0.9752	1	recovered	1	0.9961	1	kept
COG2607	R	Predicted ATPase, AAA+ superfamily	0	0	0.0048	0	absent	0	0.0017	0	absent	0	0.0027	0	absent
COG2608	P	Copper chaperone CopZ	0	0	0.9771	1	FP	0	0.6582	1	FP	0	0.8791	1	FP
COG2609	C	Pyruvate dehydrogenase complex, dehydrogenase (E1) component	1	0	0.0643	0	gap	0	0.4431	0	gap	1	0.9687	1	kept
COG2610	G	H+/gluconate symporter GntT or related permease, GntP/DsdX family	1	1	0.9992	1	kept	1	0.9609	1	kept	0	0.3712	0	gap
COG2703	T	Hemerythrin	0	0	0.6081	1	FP	0	0.7038	1	FP	0	0.6870	1	FP
COG2704	G	Anaerobic C4-dicarboxylate transporter	1	1	0.9915	1	kept	0	0.3950	0	gap	1	0.9843	1	kept
COG2706	G	6-phosphogluconolactonase, cycloisomerase 2 family	1	1	0.9875	1	kept	1	0.9872	1	kept	0	0.3824	0	gap
COG2707	S	Uncharacterized membrane protein, DUF441 family	1	1	0.0579	0	gap	1	0.0111	0	gap	0	0.0002	0	gap
COG2710	HP	Nitrogenase Mo-Fe protein NifD/coenzyme F430 biosynthesis subunit CfbD	0	0	0.7726	1	FP	0	0.8932	1	FP	0	0.1316	0	absent
COG2715	R	Spore maturation protein SpmA (function unknown)	0	0	0.0020	0	absent	0	0.0125	0	absent	0	0.0008	0	absent
COG2716	E	Glycine cleavage system regulator GcvR	1	0	0.1679	0	gap	0	0.4929	0	gap	0	0.0590	0	gap
COG2717	C	Heme-binding membrane subunit of periplasmic DMSO/TMAO and protein-methionine-sulfoxide reductases	1	1	0.9367	1	kept	0	0.5050	1	recovered	0	0.0444	0	gap
COG2718	R	Uncharacterized conserved protein YeaH/YhbH, required for sporulation, DUF444 family	1	0	0.4637	0	gap	0	0.9368	1	recovered	0	0.0351	0	gap
COG2719	D	Stage V sporulation protein SpoVR/YcgB, involved in spore cortex formation (function unknown)	1	0	0.3127	0	gap	1	0.9797	1	kept	0	0.0141	0	gap
COG2720	V	Vancomycin resistance protein YoaR (function unknown), contains peptidoglycan-binding and VanW domains	0	0	0.0363	0	absent	0	0.0050	0	absent	0	0.0118	0	absent
COG2721	G	Altronate dehydratase	1	1	0.9926	1	kept	1	0.9669	1	kept	0	0.1300	0	gap
COG2723	G	Beta-glucosidase/6-phospho-beta-glucosidase/beta-galactosidase	1	0	0.9629	1	recovered	1	0.9332	1	kept	0	0.2070	0	gap
COG2730	G	Aryl-phospho-beta-D-glucosidase BglC, GH1 family	0	0	0.0825	0	absent	0	0.0873	0	absent	0	0.0599	0	absent
COG2731	G	Beta-galactosidase, beta subunit	1	1	0.9692	1	kept	1	0.9844	1	kept	1	0.9816	1	kept
COG2732	K	Barstar, RNAse (barnase) inhibitor	1	1	0.9299	1	kept	1	0.6181	1	kept	0	0.2571	0	gap
COG2733	S	Uncharacterized membrane-anchored protein YjiN, DUF445 family	1	0	0.6662	1	recovered	0	0.5226	1	recovered	0	0.3495	0	gap
COG2738	O	Zn-dependent membrane protease YugP	0	0	0.0067	0	absent	0	0.0126	0	absent	0	0.0233	0	absent
COG2739	K	Predicted DNA-binding protein YlxM, UPF0122 family	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0001	0	absent
COG2740	R	Nucleoid-associated protein YlxR, Predicted RNA-binding, DUF448 family	0	0	0.2227	0	absent	0	0.0861	0	absent	0	0.1349	0	absent
COG2746	V	Aminoglycoside N3'-acetyltransferase	0	0	0.1209	0	absent	0	0.2257	0	absent	0	0.2125	0	absent
COG2747	KN	Negative regulator of flagellin synthesis (anti-sigma28 factor)	1	1	0.6894	1	kept	0	0.2992	0	gap	1	0.4283	0	gap
COG2755	DI	Lysophospholipase L1 or related esterase. Includes spore coat protein LipC/YcsK	1	1	1.0000	1	kept	0	0.9979	1	recovered	0	0.9783	1	recovered
COG2759	F	Formyltetrahydrofolate synthetase	0	0	0.1835	0	absent	0	0.7751	1	FP	0	0.5969	1	FP
COG2761	O	Predicted dithiol-disulfide isomerase, DsbA/YjbH family (virulence, stress resistance)	1	1	0.9950	1	kept	1	0.9969	1	kept	0	0.7742	1	recovered
COG2764	C	Zn-dependent glyoxalase, PhnB family	1	1	0.9938	1	kept	1	0.9427	1	kept	0	0.1857	0	gap
COG2766	T	Predicted Ser/Thr protein kinase	1	1	0.8659	1	kept	1	0.9933	1	kept	0	0.0189	0	gap
COG2768	S	Uncharacterized Fe-S cluster protein	0	0	0.1853	0	absent	0	0.2239	0	absent	0	0.0391	0	absent
COG2770	T	HAMP domain	0	0	0.1724	0	absent	0	0.5406	1	FP	0	0.0766	0	absent
COG2771	K	DNA-binding transcriptional regulator, CsgD family	1	1	0.9885	1	kept	1	0.9917	1	kept	0	0.3049	0	gap
COG2801	X	Transposase InsO and inactivated derivatives	1	1	1.0000	1	kept	0	0.9862	1	recovered	1	0.9938	1	kept
COG2802	S	Uncharacterized conserved protein, LON_N-like domain, ASCH/PUA-like superfamily	0	0	0.2855	0	absent	0	0.1474	0	absent	0	0.0158	0	absent
COG2804	NUW	Type II secretory pathway ATPase GspE/PulE or T4P pilus assembly pathway ATPase PilB	1	1	1.0000	1	kept	0	1.0000	1	recovered	0	0.9865	1	recovered
COG2805	NW	Type IV pilus assembly protein PilT, pilus retraction ATPase	1	1	0.9974	1	kept	1	0.9982	1	kept	1	0.9300	1	kept
COG2807	P	Cyanate permease	1	0	0.8696	1	recovered	0	0.7506	1	recovered	0	0.7531	1	recovered
COG2808	T	Predicted FMN-binding regulatory protein PaiB	0	0	0.2899	0	absent	0	0.0690	0	absent	0	0.0149	0	absent
COG2810	V	Predicted type IV restriction endonuclease	0	0	0.0079	0	absent	0	0.0268	0	absent	0	0.0139	0	absent
COG2811	C	Archaeal/vacuolar-type H+-ATPase subunit H	0	0	0.0010	0	absent	0	0.0003	0	absent	0	0.0011	0	absent
COG2812	L	DNA polymerase III, gamma/tau subunits	1	0	0.9881	1	recovered	0	0.9801	1	recovered	0	0.9681	1	recovered
COG2813	J	16S rRNA G1207 methylase RsmC	1	1	0.9362	1	kept	0	0.4322	0	gap	0	0.2670	0	gap
COG2814	G	Predicted arabinose efflux permease AraJ, MFS family	0	0	0.0000	0	absent	0	0.0000	0	absent	0	0.0000	0	absent
COG2815	M	PASTA domain, binds beta-lactams	0	0	0.4737	0	absent	0	0.1859	0	absent	0	0.0931	0	absent
COG2816	F	NADH pyrophosphatase NudC, Nudix superfamily	1	1	0.9953	1	kept	1	0.9896	1	kept	0	0.8598	1	recovered
COG2818	L	3-methyladenine DNA glycosylase Tag	1	0	0.9992	1	recovered	0	0.9872	1	recovered	1	0.9956	1	kept
COG2819	R	Predicted hydrolase of the alpha/beta superfamily	1	1	0.9909	1	kept	1	0.6885	1	kept	0	0.0637	0	gap
COG2820	F	Uridine phosphorylase	1	1	0.9877	1	kept	1	0.9730	1	kept	0	0.3014	0	gap
COG2821	M	Membrane-bound lytic murein transglycosylase	1	0	0.2884	0	gap	1	0.9578	1	kept	0	0.5839	1	recovered
COG2822	P	Iron uptake system EfeUOB, periplasmic (or lipoprotein) component EfeO/EfeM	1	1	0.9343	1	kept	0	0.0130	0	gap	0	0.0092	0	gap
COG2823	M	Osmotically-inducible protein OsmY, contains BON domain	1	1	0.9405	1	kept	0	0.3551	0	gap	0	0.2798	0	gap
COG2824	R	Uncharacterized Zn-ribbon-containing protein	1	0	0.9837	1	recovered	0	0.9154	1	recovered	1	0.9996	1	kept
COG2825	MO	Periplasmic chaperone for outer membrane proteins, Skp family	1	1	0.9997	1	kept	0	0.9911	1	recovered	0	0.7322	1	recovered
COG2826	X	Transposase and inactivated derivatives, IS30 family	1	0	0.1847	0	gap	0	0.2992	0	gap	0	0.3111	0	gap
COG2827	L	Predicted endonuclease, GIY-YIG superfamily	1	0	0.8823	1	recovered	0	0.8369	1	recovered	0	0.7965	1	recovered
COG2828	C	2-Methylaconitate cis-trans-isomerase PrpF (2-methyl citrate pathway)	1	1	0.9658	1	kept	1	0.9063	1	kept	0	0.1201	0	gap
COG2829	M	Outer membrane phospholipase A	1	0	0.1642	0	gap	0	0.1117	0	gap	0	0.4831	0	gap
COG2830	S	Uncharacterized conserved protein, DUF452 domain	0	0	0.0018	0	absent	0	0.0076	0	absent	0	0.1016	0	absent
COG2831	U	Hemolysin activation/secretion protein	1	1	0.9213	1	kept	1	0.9810	1	kept	0	0.1039	0	gap
COG2832	S	Uncharacterized membrane protein YbaN, DUF454 family	1	1	0.7133	1	kept	0	0.3699	0	gap	1	0.9627	1	kept
COG2833	S	Uncharacterized protein, contains ferritin-like DUF455 domain	0	0	0.0041	0	absent	0	0.0025	0	absent	0	0.0068	0	absent
COG2834	M	Outer membrane lipoprotein-sorting protein	1	1	1.0000	1	kept	1	1.0000	1	kept	0	0.9833	1	recovered
COG2835	J	RNA methyltransferase activator Trm112/YbaR	1	1	0.6634	1	kept	0	0.6974	1	recovered	1	0.9422	1	kept
COG2836	S	Uncharacterized membrane protein, DsbD domain	0	0	0.2855	0	absent	0	0.2217	0	absent	0	0.1471	0	absent
COG2837	P	Periplasmic deferrochelatase/peroxidase EfeB	1	0	0.9538	1	recovered	0	0.3360	0	gap	0	0.2502	0	gap
COG2838	C	Monomeric isocitrate dehydrogenase	0	1	0.9831	1	FP	0	0.9602	1	FP	0	0.9177	1	FP
COG2839	S	Uncharacterized conserved protein YqgC, DUF456 family	0	0	0.2817	0	absent	0	0.0401	0	absent	0	0.3028	0	absent
COG2840	L	DNA-nicking endonuclease, Smr domain	1	1	0.8765	1	kept	1	0.9831	1	kept	0	0.1183	0	gap
COG2841	S	Uncharacterized conserved protein YdcH, DUF465 family	1	1	0.0791	0	gap	0	0.0006	0	gap	1	0.0581	0	gap
COG2842	X	Bacteriophage DNA transposition protein, AAA+ family ATPase	0	0	0.6479	1	FP	0	0.2261	0	absent	0	0.1112	0	absent
COG2843	M	Poly-gamma-glutamate biosynthesis protein CapA/YwtB (capsule formation), metallophosphatase superfamily	0	0	0.1373	0	absent	0	0.1140	0	absent	0	0.2127	0	absent
COG2844	OT	UTP:GlnB (protein PII) uridylyltransferase	1	0	0.8813	1	recovered	0	0.8616	1	recovered	0	0.3074	0	gap
COG2845	S	Uncharacterized conserved protein, DUF459 domain	0	0	0.0056	0	absent	0	0.0016	0	absent	0	0.0127	0	absent
COG2846	O	Iron-sulfur cluster repair protein YtfE, RIC family, contains ScdAN and hemerythrin domains	1	1	0.9269	1	kept	0	0.0560	0	gap	0	0.1401	0	gap
COG2847	P	Copper(I)-binding protein	0	0	0.2405	0	absent	0	0.1536	0	absent	0	0.3822	0	absent
COG2848	D	Uncharacterized conserved protein, UPF0210 family	0	0	0.0212	0	absent	0	0.1624	0	absent	0	0.1247	0	absent
COG2849	V	Antitoxin component YwqK of the YwqJK toxin-antitoxin module	0	0	0.8616	1	FP	0	0.5915	1	FP	0	0.2504	0	absent
COG2850	J	Ribosomal protein L16 Arg81 hydroxylase, contains JmjC domain	1	0	0.1561	0	gap	0	0.0591	0	gap	0	0.0290	0	gap
COG2851	C	Mg2+/citrate symporter	0	0	0.7078	1	FP	0	0.1192	0	absent	0	0.0723	0	absent
COG2852	L	Very-short-patch-repair endonuclease	0	0	0.1091	0	absent	0	0.4158	0	absent	0	0.0819	0	absent
COG2853	M	Lipoprotein subunit MlaA of the ABC-type intermembrane phospholipid transporter Mla	1	0	0.4099	0	gap	0	0.9806	1	recovered	1	0.9509	1	kept
COG2854	M	Periplasmic subunit MlaC of the ABC-type intermembrane phospholipid transporter Mla	1	1	0.9687	1	kept	0	0.9798	1	recovered	1	0.8877	1	kept
COG2855	S	Uncharacterized membrane protein YadS, UPF0324 family	1	1	0.9980	1	kept	1	0.9945	1	kept	0	0.9718	1	recovered
COG2856	O	Zn-dependent peptidase ImmA, M78 family	0	0	0.8272	1	FP	0	0.4933	0	absent	0	0.2858	0	absent
